Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:CAMPODEMARTE
,Departamento:LIMA,Provincia:LIMA,Distrito:JESUS,MARIA
,Latitud:12°4'14.03'',Longitud:77°2'35.3'',Altitud:117,msnm.
,Tipo:EMA,-Meteorológica,Código:112181
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/01/22,03:00,21.7,0.0,91,235,0.7
2024/01/22,04:00,21.8,0.0,91,245,0.5
2024/01/22,05:00,21.7,0.0,91,235,0.9
2024/01/22,06:00,21.8,0.0,91,235,0.8
2024/01/22,07:00,22.4,0.0,88,240,0.8
2024/01/22,08:00,22.7,0.0,86,231,1.3
2024/01/22,09:00,24.7,0.0,80,257,0.8
2024/01/22,10:00,26.1,0.0,73,231,2.2
2024/01/22,11:00,27.3,0.0,69,231,1.8
2024/01/22,12:00,26.4,0.0,69,232,2.8
2024/01/22,13:00,26.9,0.0,67,242,2.6
2024/01/22,14:00,27.0,0.0,67,233,2.4
2024/01/22,15:00,27.1,0.0,67,236,3.0
2024/01/22,16:00,27.0,0.0,69,233,2.2
2024/01/22,17:00,26.0,0.0,68,240,2.3
2024/01/22,18:00,25.3,0.0,70,242,0.9
2024/01/22,19:00,24.4,0.0,71,253,1.7
2024/01/22,20:00,24.3,0.0,71,250,1.7
2024/01/22,21:00,24.2,0.0,72,249,1.0
2024/01/22,22:00,23.7,0.0,74,252,1.2
2024/01/22,23:00,23.4,0.0,77,244,1.0
2024/01/23,00:00,22.9,0.0,82,254,0.9
2024/01/23,01:00,22.6,0.0,83,245,1.2
2024/01/23,02:00,22.5,0.0,84,242,0.9
2024/01/23,03:00,22.4,0.0,85,259,0.8
2024/01/23,04:00,21.9,0.0,89,257,0.8
2024/01/23,05:00,21.7,0.0,90,240,1.1
2024/01/23,06:00,21.3,0.0,92,240,1.0
2024/01/23,07:00,22.0,0.0,89,313,0.1
2024/01/23,08:00,22.5,0.0,87,235,1.1
2024/01/23,09:00,23.3,0.0,84,238,1.4
2024/01/23,10:00,25.5,0.0,75,228,1.6
2024/01/23,11:00,26.5,0.0,72,238,2.1
2024/01/23,12:00,25.7,0.0,75,230,2.9
2024/01/23,13:00,26.9,0.0,69,233,2.2
2024/01/23,14:00,27.4,0.0,67,232,2.2
2024/01/23,15:00,27.4,0.0,67,233,2.1
2024/01/23,16:00,26.6,0.0,69,234,2.5
2024/01/23,17:00,25.7,0.0,75,225,2.5
2024/01/23,18:00,24.6,0.0,80,241,2.0
2024/01/23,19:00,24.1,0.0,82,237,2.0
2024/01/23,20:00,24.1,0.0,83,237,1.3
2024/01/23,21:00,24.0,0.0,82,231,1.3
2024/01/23,22:00,23.6,0.0,81,251,1.2
2024/01/23,23:00,23.5,0.0,83,232,1.3
2024/01/24,00:00,23.1,0.0,84,250,0.7
2024/01/24,01:00,22.9,0.0,87,247,0.8
2024/01/24,02:00,22.6,0.0,88,2,0.1
2024/01/24,03:00,22.5,0.0,89,229,1.0
2024/01/24,04:00,22.2,0.0,91,225,0.7
2024/01/24,05:00,22.2,0.0,91,238,0.4
2024/01/24,06:00,22.5,0.0,91,245,0.8
2024/01/24,07:00,22.6,0.0,92,228,0.8
2024/01/24,08:00,23.2,0.0,89,241,1.4
2024/01/24,09:00,24.6,0.0,83,235,0.9
2024/01/24,10:00,26.3,0.0,76,232,1.4
2024/01/24,11:00,27.5,0.0,72,233,1.9
2024/01/24,12:00,27.4,0.0,70,240,1.3
2024/01/24,13:00,28.6,0.0,66,228,1.6
2024/01/24,14:00,28.8,0.0,62,225,1.8
2024/01/24,15:00,28.0,0.0,65,232,2.2
2024/01/24,16:00,27.1,0.0,68,253,1.2
2024/01/24,17:00,26.1,0.0,70,254,1.0
2024/01/24,18:00,25.7,0.0,73,238,1.6
2024/01/24,19:00,24.8,0.0,76,241,1.0
2024/01/24,20:00,24.7,0.0,78,257,0.6
2024/01/24,21:00,24.5,0.0,80,243,1.0
2024/01/24,22:00,24.5,0.0,81,231,0.9
2024/01/24,23:00,24.4,0.0,83,249,0.7
2024/01/25,00:00,24.2,0.0,84,234,1.1
2024/01/25,01:00,24.2,0.0,84,230,1.1
2024/01/25,02:00,24.1,0.0,85,224,1.2
2024/01/25,03:00,23.7,0.0,87,244,0.8
2024/01/25,04:00,23.7,0.0,86,241,0.7
2024/01/25,05:00,23.9,0.0,84,242,0.8
2024/01/25,06:00,23.9,0.0,83,236,1.0
2024/01/25,07:00,24.2,0.0,81,235,0.9
2024/01/25,08:00,25.0,0.0,77,237,0.9
2024/01/25,09:00,25.7,0.0,74,237,1.1
2024/01/25,10:00,26.7,0.0,68,247,0.7
2024/01/25,11:00,27.1,0.0,66,228,1.5
2024/01/25,12:00,28.2,0.0,63,227,2.1
2024/01/25,13:00,28.6,0.0,62,255,1.2
2024/01/25,14:00,28.8,0.0,62,233,2.1
2024/01/25,15:00,28.6,0.0,63,236,1.4
2024/01/25,16:00,27.8,0.0,66,236,2.3
2024/01/25,17:00,28.0,0.0,63,228,1.9
2024/01/25,18:00,26.9,0.0,68,233,1.7
2024/01/25,19:00,25.9,0.0,72,229,1.8
2024/01/25,20:00,25.2,0.0,80,230,1.8
2024/01/25,21:00,25.3,0.0,76,232,1.7
2024/01/25,22:00,25.1,0.0,76,247,1.3
2024/01/25,23:00,24.9,0.0,78,246,1.2
2024/01/26,00:00,24.5,0.0,84,251,1.0
2024/01/26,01:00,24.3,0.0,84,242,1.0
2024/01/26,02:00,24.1,0.0,85,258,1.0
2024/01/26,03:00,23.8,0.0,85,252,0.9
2024/01/26,04:00,23.5,0.0,87,254,0.7
2024/01/26,05:00,23.3,0.0,84,264,0.5
2024/01/26,06:00,23.3,0.0,86,249,0.5
2024/01/26,07:00,24.2,0.0,81,253,0.3
2024/01/26,08:00,26.0,0.0,70,248,0.5
2024/01/26,09:00,27.2,0.0,67,228,2.6
2024/01/26,10:00,27.7,0.0,67,242,2.5
2024/01/26,11:00,28.4,0.0,64,228,2.8
2024/01/26,12:00,28.6,0.0,61,235,2.1
2024/01/26,13:00,29.1,0.0,60,230,3.2
2024/01/26,14:00,29.9,0.0,60,241,2.5
2024/01/26,15:00,29.7,0.0,60,231,2.9
2024/01/26,16:00,28.4,0.0,64,241,2.8
2024/01/26,17:00,27.2,0.0,65,240,2.4
2024/01/26,18:00,26.6,0.0,66,241,2.7
2024/01/26,19:00,25.6,0.0,72,238,2.0
2024/01/26,20:00,24.9,0.0,74,241,1.7
2024/01/26,21:00,24.6,0.0,74,264,0.9
2024/01/26,22:00,24.3,0.0,76,254,1.4
2024/01/26,23:00,23.7,0.0,83,247,1.6
2024/01/27,00:00,23.3,0.0,86,244,1.1
2024/01/27,01:00,23.3,0.0,85,246,1.0
2024/01/27,02:00,22.9,0.0,87,254,0.7
2024/01/27,03:00,22.9,0.0,87,264,0.8
2024/01/27,04:00,22.7,0.0,87,237,1.3
2024/01/27,05:00,22.7,0.0,87,240,0.9
2024/01/27,06:00,22.8,0.0,86,237,1.0
2024/01/27,07:00,23.2,0.0,84,234,0.9
2024/01/27,08:00,24.0,0.0,80,233,1.7
2024/01/27,09:00,26.0,0.0,72,249,0.6
2024/01/27,10:00,28.0,0.0,64,238,1.0
2024/01/27,11:00,27.6,0.0,65,236,1.4
2024/01/27,12:00,29.2,0.0,57,230,1.3
2024/01/27,13:00,28.6,0.0,64,237,2.1
2024/01/27,14:00,28.9,0.0,60,240,2.0
2024/01/27,15:00,28.6,0.0,62,240,1.4
2024/01/27,16:00,27.6,0.0,65,236,1.8
2024/01/27,17:00,26.5,0.0,67,244,1.6
2024/01/27,18:00,25.6,0.0,72,244,1.5
2024/01/27,19:00,24.7,0.0,79,234,1.6
2024/01/27,20:00,24.9,0.0,76,237,1.3
2024/01/27,21:00,25.3,0.0,70,235,1.3
2024/01/27,22:00,25.1,0.0,73,239,1.6
2024/01/27,23:00,24.6,0.0,76,242,1.1
2024/01/28,00:00,24.9,0.0,72,241,1.1
2024/01/28,01:00,24.6,0.0,75,240,1.2
2024/01/28,02:00,24.5,0.0,74,242,1.3
2024/01/28,03:00,24.5,0.0,72,235,0.5
2024/01/28,04:00,24.3,0.0,76,229,1.3
2024/01/28,05:00,23.5,0.0,85,228,1.2
2024/01/28,06:00,22.8,0.0,89,229,0.5
2024/01/28,07:00,23.3,0.0,89,228,1.1
2024/01/28,08:00,24.1,0.0,84,232,1.2
2024/01/28,09:00,27.3,0.0,72,231,1.1
2024/01/28,10:00,27.0,0.0,75,233,2.4
2024/01/28,11:00,27.2,0.0,73,232,2.2
2024/01/28,12:00,28.8,0.0,65,234,1.7
2024/01/28,13:00,27.8,0.0,68,232,3.1
2024/01/28,14:00,29.3,0.0,61,238,2.0
2024/01/28,15:00,28.9,0.0,61,246,1.7
2024/01/28,16:00,28.8,0.0,62,240,1.8
2024/01/28,17:00,28.4,0.0,59,236,2.0
2024/01/28,18:00,28.0,0.0,62,233,1.7
2024/01/28,19:00,27.2,0.0,59,249,1.1
2024/01/28,20:00,26.5,0.0,66,235,1.3
2024/01/28,21:00,26.3,0.0,64,243,1.4
2024/01/28,22:00,25.2,0.0,74,232,1.6
2024/01/28,23:00,24.6,S/D,76,S/D,S/D
2024/01/29,00:00,24.5,0.0,77,246,0.9
2024/01/29,01:00,24.2,0.0,77,282,0.4
2024/01/29,02:00,23.6,0.0,85,243,1.1
2024/01/29,03:00,23.7,0.0,85,245,0.7
2024/01/29,04:00,23.5,0.0,86,256,0.5
2024/01/29,05:00,23.3,0.0,88,232,1.2
2024/01/29,06:00,23.2,0.0,89,235,1.2
2024/01/29,07:00,23.9,0.0,85,249,0.5
2024/01/29,08:00,25.7,0.0,73,255,0.5
2024/01/29,09:00,26.8,0.0,73,238,1.9
2024/01/29,10:00,27.5,0.0,71,227,1.9
2024/01/29,11:00,27.9,0.0,69,231,2.6
2024/01/29,12:00,29.4,0.0,62,238,1.6
2024/01/29,13:00,29.6,0.0,64,235,1.7
2024/01/29,14:00,29.1,0.0,66,247,1.8
2024/01/29,15:00,28.8,0.0,68,235,2.4
2024/01/29,16:00,28.1,0.0,70,240,2.1
2024/01/29,17:00,26.5,0.0,77,238,1.6
2024/01/29,18:00,26.2,0.0,77,233,2.0
2024/01/29,19:00,25.9,0.0,76,236,1.3
2024/01/29,20:00,25.8,0.0,72,233,1.3
2024/01/29,21:00,25.4,0.0,78,230,0.9
2024/01/29,22:00,24.7,0.0,80,235,1.2
2024/01/29,23:00,24.1,0.0,85,234,1.5
2024/01/30,00:00,24.2,0.0,83,226,0.8
2024/01/30,01:00,23.6,0.0,87,233,1.4
2024/01/30,02:00,23.6,0.0,87,238,1.1
2024/01/30,03:00,23.2,0.0,89,238,1.3
2024/01/30,04:00,23.4,0.0,87,234,1.1
2024/01/30,05:00,23.5,0.0,84,244,0.8
2024/01/30,06:00,23.4,0.0,86,225,0.8
2024/01/30,07:00,23.6,0.0,83,247,0.8
2024/01/30,08:00,24.4,0.0,80,236,0.9
2024/01/30,09:00,25.8,0.0,74,244,1.0
2024/01/30,10:00,27.1,0.0,72,232,1.8
2024/01/30,11:00,27.2,0.0,72,235,1.7
2024/01/30,12:00,27.7,0.0,68,236,2.0
2024/01/30,13:00,28.4,0.0,68,234,1.5
2024/01/30,14:00,28.4,0.0,69,220,2.0
2024/01/30,15:00,28.4,0.0,66,232,2.7
2024/01/30,16:00,26.8,0.0,72,223,2.3
2024/01/30,17:00,26.3,0.0,75,242,1.5
2024/01/30,18:00,24.8,0.0,80,233,1.7
2024/01/30,19:00,24.3,0.0,83,236,1.4
2024/01/30,20:00,24.3,0.0,82,233,1.4
2024/01/30,21:00,24.2,0.0,82,243,1.1
2024/01/30,22:00,24.2,S/D,83,S/D,1.3
2024/01/30,23:00,24.2,0.0,83,231,1.3
2024/01/31,00:00,24.0,0.0,83,236,1.3
2024/01/31,01:00,24.0,0.0,82,236,1.3
2024/01/31,02:00,23.8,0.0,84,259,0.6
2024/01/31,03:00,23.8,0.0,83,270,0.5
2024/01/31,04:00,24.0,0.0,81,269,0.4
2024/01/31,05:00,24.4,0.0,77,246,0.6
2024/01/31,06:00,24.9,0.0,73,22,0.2
2024/01/31,07:00,25.7,0.0,69,237,1.0
2024/01/31,08:00,25.9,0.0,72,232,1.3
2024/01/31,09:00,26.6,0.0,74,224,1.5
2024/01/31,10:00,28.1,0.0,68,235,1.6
2024/01/31,11:00,29.1,0.0,62,235,1.8
2024/01/31,12:00,28.5,0.0,66,233,2.3
2024/01/31,13:00,27.9,0.0,65,242,1.7
2024/01/31,14:00,29.9,0.0,59,234,1.9
2024/01/31,15:00,29.2,0.0,63,229,2.2
2024/01/31,16:00,27.7,0.0,68,234,2.2
2024/01/31,17:00,26.6,0.0,72,226,2.0
2024/01/31,18:00,25.7,0.0,73,229,2.3
2024/01/31,19:00,25.5,0.0,69,249,1.2
2024/01/31,20:00,25.5,0.0,69,243,1.1
2024/01/31,21:00,25.1,0.0,69,241,1.3
2024/01/31,22:00,24.7,0.0,72,245,1.3
2024/01/31,23:00,24.4,0.0,77,234,1.6
2024/02/01,00:00,24.1,0.0,81,247,1.0
2024/02/01,01:00,23.4,0.0,85,235,1.2
2024/02/01,02:00,23.5,0.0,85,257,0.3
2024/02/01,03:00,23.2,0.0,86,246,0.7
2024/02/01,04:00,23.5,0.0,84,221,0.1
2024/02/01,05:00,23.7,0.0,83,70,0.1
2024/02/01,06:00,24.0,0.0,82,254,0.4
2024/02/01,07:00,24.3,0.0,82,232,1.0
2024/02/01,08:00,25.0,0.0,79,234,1.3
2024/02/01,09:00,26.8,0.0,73,232,1.7
2024/02/01,10:00,28.7,0.0,67,236,1.4
2024/02/01,11:00,29.3,0.0,65,245,1.6
2024/02/01,12:00,29.1,0.0,63,236,1.8
2024/02/01,13:00,28.3,0.0,66,230,2.3
2024/02/01,14:00,29.4,0.0,62,238,2.3
2024/02/01,15:00,29.8,0.0,61,239,2.1
2024/02/01,16:00,28.2,0.0,65,230,1.9
2024/02/01,17:00,25.9,0.0,76,229,1.6
2024/02/01,18:00,26.2,0.0,70,238,1.8
2024/02/01,19:00,24.8,0.0,79,231,1.5
2024/02/01,20:00,24.8,0.0,75,231,1.4
2024/02/01,21:00,24.3,0.0,80,239,1.4
2024/02/01,22:00,23.8,0.0,84,240,0.7
2024/02/01,23:00,24.2,0.0,83,209,0.7
2024/02/02,00:00,23.3,0.0,87,239,1.1
2024/02/02,01:00,23.3,0.0,87,243,1.2
2024/02/02,02:00,23.3,0.0,87,235,1.1
2024/02/02,03:00,23.1,0.0,88,234,1.4
2024/02/02,04:00,23.0,0.0,88,228,1.3
2024/02/02,05:00,22.9,0.0,88,236,1.2
2024/02/02,06:00,23.0,0.0,88,235,0.9
2024/02/02,07:00,23.4,0.0,87,241,0.7
2024/02/02,08:00,24.9,0.0,82,230,0.5
2024/02/02,09:00,25.3,0.0,79,224,1.4
2024/02/02,10:00,26.2,0.0,75,220,1.3
2024/02/02,11:00,27.4,0.0,66,220,1.7
2024/02/02,12:00,28.3,0.0,64,225,1.5
2024/02/02,13:00,29.4,0.0,57,251,0.9
2024/02/02,14:00,27.6,0.0,68,239,1.7
2024/02/02,15:00,27.2,0.0,69,239,2.0
2024/02/02,16:00,25.3,0.0,79,232,2.0
2024/02/02,17:00,26.1,0.0,76,233,1.9
2024/02/02,18:00,25.0,0.0,74,228,2.2
2024/02/02,19:00,24.1,0.0,82,243,1.1
2024/02/02,20:00,23.9,0.0,81,249,0.8
2024/02/02,21:00,23.5,0.0,84,248,2.1
2024/02/02,22:00,23.7,0.0,82,237,1.6
2024/02/02,23:00,23.3,0.0,83,250,1.6
2024/02/03,00:00,23.1,0.0,85,261,1.1
2024/02/03,01:00,23.0,0.0,86,239,0.8
2024/02/03,02:00,22.8,0.0,86,246,0.9
2024/02/03,03:00,22.8,0.0,86,241,1.1
2024/02/03,04:00,22.7,0.0,85,241,1.3
2024/02/03,05:00,22.9,0.0,83,242,0.9
2024/02/03,06:00,22.9,0.0,82,254,0.9
2024/02/03,07:00,23.4,0.0,80,182,0.1
2024/02/03,08:00,24.8,0.0,75,261,0.6
2024/02/03,09:00,27.4,0.0,65,239,0.7
2024/02/03,10:00,26.7,0.0,72,232,2.4
2024/02/03,11:00,27.0,0.0,71,233,2.3
2024/02/03,12:00,27.3,0.0,70,240,2.0
2024/02/03,13:00,27.7,0.0,69,248,1.4
2024/02/03,14:00,28.4,0.0,65,229,2.4
2024/02/03,15:00,27.3,0.0,70,237,2.0
2024/02/03,16:00,27.2,0.0,71,234,2.3
2024/02/03,17:00,26.0,0.0,75,236,1.9
2024/02/03,18:00,24.7,0.0,80,232,2.0
2024/02/03,19:00,24.7,0.0,80,236,1.6
2024/02/03,20:00,24.4,0.0,80,244,1.2
2024/02/03,21:00,24.3,0.0,79,237,1.0
2024/02/03,22:00,24.2,0.0,80,230,1.3
2024/02/03,23:00,24.3,0.0,76,226,0.4
2024/02/04,00:00,24.3,0.0,79,232,0.9
2024/02/04,01:00,23.6,0.0,83,238,1.2
2024/02/04,02:00,23.6,0.0,82,263,0.5
2024/02/04,03:00,23.4,0.0,84,234,0.8
2024/02/04,04:00,23.2,0.0,87,228,0.9
2024/02/04,05:00,23.6,0.0,84,214,0.9
2024/02/04,06:00,23.0,0.0,88,244,0.7
2024/02/04,07:00,23.7,0.0,85,1,0.0
2024/02/04,08:00,24.5,0.0,81,209,0.7
2024/02/04,09:00,25.5,0.0,78,201,0.3
2024/02/04,10:00,27.2,0.0,69,176,0.0
2024/02/04,11:00,29.6,0.0,62,234,0.3
2024/02/04,12:00,28.5,0.0,66,233,2.4
2024/02/04,13:00,29.1,0.0,65,225,1.5
2024/02/04,14:00,29.8,0.0,64,239,1.4
2024/02/04,15:00,29.3,0.0,67,245,1.3
2024/02/04,16:00,28.9,0.0,68,236,2.0
2024/02/04,17:00,26.4,0.0,75,226,2.5
2024/02/04,18:00,25.5,0.0,77,240,1.8
2024/02/04,19:00,25.3,0.0,75,275,0.3
2024/02/04,20:00,25.2,0.0,73,291,0.3
2024/02/04,21:00,25.3,0.0,70,252,0.5
2024/02/04,22:00,25.6,0.0,67,245,0.7
2024/02/04,23:00,24.5,0.0,78,226,1.7
2024/02/05,00:00,24.4,0.0,79,227,1.2
2024/02/05,01:00,24.3,0.0,81,237,0.8
2024/02/05,02:00,24.4,0.0,80,230,0.9
2024/02/05,03:00,24.7,0.0,74,253,0.5
2024/02/05,04:00,24.3,0.0,79,234,1.0
2024/02/05,05:00,24.2,0.0,80,243,0.5
2024/02/05,06:00,24.4,0.0,79,234,0.8
2024/02/05,07:00,25.1,0.0,73,242,0.9
2024/02/05,08:00,26.1,0.0,69,233,1.2
2024/02/05,09:00,28.2,0.0,59,257,0.3
2024/02/05,10:00,27.2,0.0,69,232,1.8
2024/02/05,11:00,29.8,0.0,59,235,0.8
2024/02/05,12:00,28.6,0.0,64,238,1.5
2024/02/05,13:00,30.1,0.0,59,238,1.9
2024/02/05,14:00,31.7,0.0,55,238,1.6
2024/02/05,15:00,30.3,0.0,59,236,1.7
2024/02/05,16:00,28.1,0.0,68,238,1.8
2024/02/05,17:00,28.5,0.0,63,237,2.4
2024/02/05,18:00,28.1,0.0,64,232,1.8
2024/02/05,19:00,27.9,0.0,59,254,0.7
2024/02/05,20:00,27.9,0.0,60,233,1.8
2024/02/05,21:00,27.0,0.0,67,232,1.6
2024/02/05,22:00,26.2,0.0,68,236,1.5
2024/02/05,23:00,25.0,0.0,81,245,1.3
2024/02/06,00:00,24.9,0.0,82,256,0.9
2024/02/06,01:00,24.5,0.0,86,240,1.0
2024/02/06,02:00,24.2,0.0,86,258,1.4
2024/02/06,03:00,24.1,0.0,87,244,1.2
2024/02/06,04:00,24.3,0.0,85,242,0.5
2024/02/06,05:00,24.8,0.0,82,231,1.1
2024/02/06,06:00,25.1,0.0,80,239,0.7
2024/02/06,07:00,25.7,0.0,76,242,0.2
2024/02/06,08:00,27.9,0.0,63,255,0.2
2024/02/06,09:00,30.9,0.0,51,254,1.1
2024/02/06,10:00,31.8,0.0,52,241,1.7
2024/02/06,11:00,30.4,0.0,61,234,2.3
2024/02/06,12:00,30.9,0.0,59,230,2.3
2024/02/06,13:00,33.7,0.0,48,238,1.7
2024/02/06,14:00,30.8,0.0,61,235,2.8
2024/02/06,15:00,29.7,0.0,69,241,2.2
2024/02/06,16:00,28.3,0.0,76,234,2.4
2024/02/06,17:00,27.8,0.0,73,237,2.6
2024/02/06,18:00,27.4,0.0,68,235,2.4
2024/02/06,19:00,27.0,0.0,64,245,1.7
2024/02/06,20:00,26.2,0.0,69,249,1.3
2024/02/06,21:00,25.6,0.0,69,248,1.5
2024/02/06,22:00,25.8,0.0,66,255,1.2
2024/02/06,23:00,25.9,0.0,65,248,1.4
2024/02/07,00:00,25.8,0.0,64,243,1.7
2024/02/07,01:00,25.6,0.0,66,238,1.1
2024/02/07,02:00,24.4,0.0,78,233,1.9
2024/02/07,03:00,23.9,0.0,84,238,1.6
2024/02/07,04:00,23.7,0.0,86,237,1.3
2024/02/07,05:00,23.9,0.0,86,250,0.9
2024/02/07,06:00,24.0,0.0,86,228,1.5
2024/02/07,07:00,24.3,0.0,84,241,0.9
2024/02/07,08:00,25.1,0.0,79,231,1.6
2024/02/07,09:00,27.9,0.0,71,241,1.1
2024/02/07,10:00,29.1,0.0,63,227,1.8
2024/02/07,11:00,30.6,0.0,54,232,2.1
2024/02/07,12:00,31.0,0.0,50,231,2.4
2024/02/07,13:00,31.1,0.0,49,238,2.7
2024/02/07,14:00,30.7,0.0,54,234,2.7
2024/02/07,15:00,30.1,0.0,58,234,2.0
2024/02/07,16:00,27.9,0.0,66,232,2.0
2024/02/07,17:00,28.5,0.0,65,231,2.0
2024/02/07,18:00,26.8,0.0,72,230,2.2
2024/02/07,19:00,25.9,0.0,74,229,2.4
2024/02/07,20:00,26.1,0.0,71,251,1.7
2024/02/07,21:00,26.1,0.0,70,242,1.7
2024/02/07,22:00,25.8,S/D,71,247,0.8
2024/02/07,23:00,25.4,0.0,71,252,0.8
2024/02/08,00:00,24.6,0.0,81,240,1.2
2024/02/08,01:00,24.2,0.0,85,249,0.9
2024/02/08,02:00,24.6,0.0,77,248,0.8
2024/02/08,03:00,23.8,0.0,88,231,0.9
2024/02/08,04:00,23.8,0.0,89,231,0.9
2024/02/08,05:00,23.8,0.0,89,242,0.8
2024/02/08,06:00,23.8,0.0,90,237,0.9
2024/02/08,07:00,23.7,0.0,91,230,1.3
2024/02/08,08:00,24.5,0.0,85,234,1.3
2024/02/08,09:00,26.6,0.0,79,232,2.2
2024/02/08,10:00,27.7,0.0,75,245,1.3
2024/02/08,11:00,28.0,0.0,74,237,2.3
2024/02/08,12:00,28.4,0.0,71,246,1.8
2024/02/08,13:00,29.4,0.0,69,228,2.1
2024/02/08,14:00,28.8,0.0,72,246,1.8
2024/02/08,15:00,28.9,0.0,70,237,2.0
2024/02/08,16:00,27.7,0.0,74,226,2.2
2024/02/08,17:00,26.9,0.0,80,229,2.0
2024/02/08,18:00,27.1,0.0,75,237,2.0
2024/02/08,19:00,26.4,0.0,75,249,1.2
2024/02/08,20:00,25.9,0.0,77,242,1.4
2024/02/08,21:00,25.9,0.0,79,254,1.0
2024/02/08,22:00,25.9,0.0,78,243,1.3
2024/02/08,23:00,25.6,0.0,82,244,0.8
2024/02/09,00:00,24.5,0.0,89,236,1.4
2024/02/09,01:00,24.5,0.0,89,235,1.2
2024/02/09,02:00,24.8,0.0,87,242,0.8
2024/02/09,03:00,24.6,0.0,87,248,1.0
2024/02/09,04:00,24.6,0.0,87,244,0.7
2024/02/09,05:00,24.4,0.0,88,245,1.2
2024/02/09,06:00,24.5,0.0,87,244,0.7
2024/02/09,07:00,24.5,0.0,88,236,1.2
2024/02/09,08:00,25.4,0.0,84,241,0.5
2024/02/09,09:00,26.9,0.0,77,224,1.1
2024/02/09,10:00,27.1,0.0,77,234,1.4
2024/02/09,11:00,27.9,0.0,74,231,1.5
2024/02/09,12:00,27.7,0.0,74,238,1.5
2024/02/09,13:00,27.6,0.0,75,234,1.6
2024/02/09,14:00,27.4,0.0,75,237,1.7
2024/02/09,15:00,28.9,0.0,62,228,1.3
2024/02/09,16:00,29.8,0.0,63,248,0.6
2024/02/09,17:00,27.2,0.0,78,236,1.9
2024/02/09,18:00,27.0,0.0,77,227,1.7
2024/02/09,19:00,25.9,0.0,81,240,0.9
2024/02/09,20:00,25.1,0.0,83,243,1.2
2024/02/09,21:00,25.1,0.0,81,249,0.6
2024/02/09,22:00,24.7,0.0,85,247,1.1
2024/02/09,23:00,24.1,0.0,89,259,0.8
2024/02/10,00:00,23.9,0.0,90,241,1.1
2024/02/10,01:00,23.9,0.0,90,258,0.6
2024/02/10,02:00,23.8,0.0,89,281,0.2
2024/02/10,03:00,23.5,0.0,92,233,1.3
2024/02/10,04:00,23.4,0.0,90,259,0.5
2024/02/10,05:00,23.2,0.0,91,338,0.0
2024/02/10,06:00,23.5,0.0,90,229,0.7
2024/02/10,07:00,23.7,0.0,90,230,0.4
2024/02/10,08:00,24.7,0.0,84,233,0.8
2024/02/10,09:00,27.3,0.0,73,236,0.9
2024/02/10,10:00,28.1,0.0,70,224,1.5
2024/02/10,11:00,27.9,0.0,73,237,2.5
2024/02/10,12:00,28.3,0.0,72,232,2.0
2024/02/10,13:00,29.1,0.0,68,238,1.9
2024/02/10,14:00,28.9,0.0,71,233,2.2
2024/02/10,15:00,28.7,0.0,73,248,1.8
2024/02/10,16:00,27.4,0.0,79,239,2.0
2024/02/10,17:00,26.7,0.0,81,236,1.9
2024/02/10,18:00,25.6,0.0,84,235,2.2
2024/02/10,19:00,25.6,0.0,78,238,1.5
2024/02/10,20:00,25.3,0.0,79,245,1.5
2024/02/10,21:00,24.9,0.0,80,251,1.2
2024/02/10,22:00,24.8,0.0,82,248,1.6
2024/02/10,23:00,24.6,0.0,85,250,1.4
2024/02/11,00:00,24.5,0.0,86,252,0.9
2024/02/11,01:00,24.3,0.0,87,248,1.1
2024/02/11,02:00,24.2,0.0,87,244,0.7
2024/02/11,03:00,23.8,0.0,89,237,1.2
2024/02/11,04:00,23.9,0.0,87,235,1.0
2024/02/11,05:00,23.6,0.0,88,219,0.5
2024/02/11,06:00,23.2,0.0,90,231,0.6
2024/02/11,07:00,23.4,0.0,90,222,1.0
2024/02/11,08:00,24.0,0.0,85,234,0.9
2024/02/11,09:00,25.0,0.0,82,238,1.0
2024/02/11,10:00,26.3,0.0,76,242,0.8
2024/02/11,11:00,27.3,0.0,71,238,0.9
2024/02/11,12:00,27.8,0.0,70,220,1.2
2024/02/11,13:00,26.8,0.0,74,231,2.2
2024/02/11,14:00,28.2,0.0,71,232,2.0
2024/02/11,15:00,27.7,0.0,71,243,1.4
2024/02/11,16:00,27.7,0.0,71,242,1.8
2024/02/11,17:00,27.6,0.0,68,242,1.8
2024/02/11,18:00,26.7,0.0,70,249,1.7
2024/02/11,19:00,25.6,0.0,73,248,1.9
2024/02/11,20:00,25.6,0.0,72,255,1.4
2024/02/11,22:00,24.9,0.0,78,241,1.6
2024/02/11,23:00,24.8,0.0,78,246,0.8
2024/02/12,00:00,24.6,0.0,79,249,1.2
2024/02/12,01:00,24.4,0.0,81,286,0.3
2024/02/12,02:00,24.2,0.0,82,259,0.6
2024/02/12,03:00,24.1,0.0,81,248,0.7
2024/02/12,04:00,24.1,0.0,79,238,0.4
2024/02/12,05:00,24.2,0.0,78,310,0.3
2024/02/12,06:00,24.1,0.0,78,240,1.3
